delta_R,m_mu_mu
[ 3.4097306],[ 51.11070232]
[ 3.72754665],[ 2.32080367]
[ 2.91244971],[ 125.51499471]
[ 1.26706145],[ 130.90871758]
[ 5.29127679],[ 1.43717407]
[ 3.58906331],[ 1.74078821]
[ 3.69647092],[ 3.28223898]
[ 2.85901553],[ 124.95055697]
[ 3.49012899],[ 5.79673356]
[ 3.44158665],[ 38.80103744]
[ 3.40017341],[ 124.46398442]
[ 3.34495671],[ 121.14147083]
[ 3.88068424],[ 125.23441366]
[ 3.34121701],[ 124.95236706]
[ 3.69147893],[ 124.29321168]
[ 2.34754546],[ 122.44907812]
[ 3.4368543],[ 15.90952847]
[ 3.16618616],[ 124.48405397]
[ 2.77713535],[ 32.59019487]
[ 2.38368642],[ 121.40070093]
[ 3.18113704],[ 124.81780682]
[ 2.9939053],[ 120.61303062]
[ 4.16865248],[ 7.89669157]
[ 1.64331344],[ 2.84505427]
[ 3.39484084],[ 100.88155065]
[ 3.20282174],[ 124.58412369]
[ 4.01850144],[ 26.90821942]
[ 1.0293673],[ 126.5900673]
[ 2.64725115],[ 3.43830581]
[ 3.77898001],[ 124.5889495]
[ 1.85109411],[ 22.73760491]
[ 2.96578788],[ 130.29064005]
[ 4.49455501],[ 125.80921327]
[ 1.30432942],[ 105.19644856]
[ 3.08714459],[ 16.34118028]
[ 4.51575263],[ 127.80260366]
[ 3.54297793],[ 9.19401863]
[ 2.63239355],[ 1.45022695]
[ 3.48428896],[ 123.82059044]
[ 2.90095038],[ 122.66572345]
[ 3.51251204],[ 124.77120186]
[ 3.01159175],[ 124.68711175]
[ 2.56271966],[ 124.95576097]
[ 3.70234274],[ 125.66598783]
[ 4.07465445],[ 120.6903075]
[ 2.78726246],[ 34.71704574]
[ 3.30320468],[ 124.64755467]
[ 4.81721537],[ 3.70732058]
[ 3.31205144],[ 26.98755687]
[ 3.57438719],[ 80.44534758]
[ 3.34917896],[ 31.12027459]
[ 2.95326996],[ 124.99399249]
[ 3.83683026],[ 123.65017089]
[ 2.77001386],[ 123.97762379]
[ 3.52707601],[ 122.20877623]
[ 4.45104395],[ 7.971318]
[ 3.02038715],[ 2.32423619]
[ 2.12724836],[ 1.95578576]
[ 3.66708802],[ 59.55691537]
[ 1.47666752],[ 4.36490734]
[ 3.77833263],[ 20.16450935]
[ 3.27412901],[ 123.19734475]
[ 6.09102741],[ 124.68878251]
[ 3.94518692],[ 123.98243805]
[ 3.08340863],[ 124.87106627]
[ 2.46029198],[ 119.08685476]
[ 4.49025894],[ 116.20578113]
[ 3.0915264],[ 124.90575866]
[ 3.54727824],[ 123.91195626]
[ 3.18392424],[ 18.84325456]
[ 3.26316157],[ 123.35675506]
[ 2.78155326],[ 123.52460988]
[ 5.42273479],[ 13.98805349]
[ 3.40396569],[ 124.50787306]
[ 4.65247987],[ 18.50061737]
[ 3.11975238],[ 124.88107654]
[ 4.64998472],[ 124.15908022]
[ 3.49081467],[ 122.75874716]
[ 3.71053767],[ 10.72192713]
[ 3.43427905],[ 48.17083267]
[ 3.1003862],[ 66.50284952]
[ 3.75364228],[ 26.99053952]
[ 2.81122338],[ 125.49744049]
[ 2.71211899],[ 126.21401349]
[ 1.54545278],[ 126.79354878]
[ 2.78451809],[ 123.50974411]
[ 4.06734055],[ 7.09849612]
[ 2.860306],[ 122.82171359]
[ 3.22914142],[ 30.02568274]
[ 3.23230814],[ 125.30809934]
[ 3.09139556],[ 9.17664574]
[ 3.01571385],[ 96.18116026]
[ 2.73694797],[ 124.15375631]
[ 2.89333659],[ 125.762347]
[ 3.86084097],[ 125.59707225]
[ 2.88678322],[ 9.00796139]
[ 2.81316765],[ 2.63134929]
[ 2.81627417],[ 124.40802095]
[ 3.46314003],[ 124.2170807]
[ 3.32452568],[ 3.38894203]
[ 3.34121289],[ 127.05309027]
[ 4.0090232],[ 59.71164933]
[ 3.41464065],[ 124.77923172]
[ 3.22395191],[ 10.65032776]
[ 2.88370485],[ 126.28258965]
[ 3.0204474],[ 122.64601744]
[ 2.94215969],[ 125.40584577]
[ 2.5401536],[ 2.60391744]
[ 3.44658816],[ 123.78011076]
[ 2.56161306],[ 45.06173217]
[ 4.0149683],[ 19.42741118]
[ 2.54403184],[ 20.45983846]
[ 4.62279161],[ 63.79507592]
[ 1.07370018],[ 125.56626023]
[ 3.05779754],[ 19.06137495]
[ 3.09083074],[ 22.15749151]
[ 3.49936645],[ 22.77688568]
[ 3.85206046],[ 35.63763517]
[ 2.58453488],[ 124.78978634]
[ 4.11963725],[ 43.90384252]
[ 3.57184075],[ 104.54454443]
[ 3.79668842],[ 39.72730219]
[ 3.18869499],[ 124.22433211]
[ 3.09052763],[ 125.55391737]
[ 2.0907628],[ 2.94711861]
[ 3.11030937],[ 126.28519755]
[ 1.29528071],[ 123.53982326]
[ 3.55886273],[ 55.03729928]
[ 3.41537543],[ 125.21600825]
[ 3.79363334],[ 34.91638505]
[ 5.05337847],[ 126.08098555]
[ 3.22438461],[ 113.1292648]
[ 2.92204471],[ 123.69577996]
[ 2.280172],[ 124.66616945]
[ 2.79066156],[ 39.06954745]
[ 2.94039549],[ 119.02168115]
[ 2.43042442],[ 125.28539955]
[ 3.62623362],[ 124.04060458]
[ 3.24737267],[ 124.06073849]
[ 3.66600885],[ 9.7706703]
[ 3.26506102],[ 72.68444554]
[ 4.50447731],[ 132.23156964]
[ 3.41822209],[ 124.87863416]
[ 3.99795997],[ 124.6259681]
[ 4.07642089],[ 9.13673095]
[ 4.5929352],[ 123.33374199]
[ 2.04740678],[ 124.91751088]
[ 2.81501833],[ 42.23409868]
[ 3.77065238],[ 3.72775553]
[ 3.37368077],[ 124.29678985]
[ 1.3734632],[ 11.22258566]
[ 3.00083797],[ 49.4995445]
[ 3.05438333],[ 2.24826647]
[ 4.25307795],[ 10.12744426]
[ 3.51887975],[ 124.71914498]
[ 3.71160618],[ 124.35123212]
[ 2.5724998],[ 126.04370179]
[ 3.03279718],[ 124.53931027]
[ 2.99364092],[ 26.55131785]
[ 2.93984737],[ 123.61760641]
[ 3.91188488],[ 26.08175346]
[ 0.62588976],[ 120.33073645]
[ 3.44300686],[ 125.39071223]
[ 4.62635157],[ 10.73088864]
[ 2.92491682],[ 124.29002678]
[ 3.05881136],[ 120.00889209]
[ 3.17631091],[ 124.67728262]
[ 3.13391408],[ 123.013801]
[ 5.85410697],[ 12.10950644]
[ 2.18139021],[ 120.27579511]
[ 3.05123377],[ 124.52058167]
[ 4.61757655],[ 143.58257409]
[ 0.9675963],[ 25.5485895]
[ 3.14930158],[ 119.54179258]
[ 4.34256751],[ 11.15520328]
[ 3.13435573],[ 2.80244258]
[ 2.70182438],[ 3.25984101]
[ 3.82563188],[ 122.49070823]
[ 3.39360351],[ 122.15990978]
[ 4.7989381],[ 21.52334737]
[ 3.39269043],[ 123.70844102]
[ 4.37405413],[ 3.47838174]
[ 3.10581014],[ 49.07694047]
[ 2.95347644],[ 124.49619011]
[ 2.80756609],[ 26.54172387]
[ 3.54110057],[ 125.421458]
[ 3.3396769],[ 124.35992437]
[ 6.44809353],[ 16.0453791]
[ 1.80966007],[ 106.36541826]
[ 3.26681301],[ 2.02225243]
[ 3.30060158],[ 124.91013445]
[ 3.89219166],[ 49.05929908]
[ 4.32009127],[ 6.90929593]
[ 2.7055377],[ 2.41981683]
[ 3.19687256],[ 123.77908909]
[ 2.87646497],[ 123.62944312]
[ 3.32931243],[ 12.57314851]
[ 2.49757884],[ 124.95997787]
[ 3.24504123],[ 123.051004]
[ 3.81919457],[ 28.75434152]
[ 4.8630681],[ 1.86242221]
[ 2.89715209],[ 123.56533039]
[ 2.29256377],[ 1.71803303]
[ 3.08521829],[ 21.2211703]
[ 3.02482095],[ 24.0665528]
[ 2.36472469],[ 20.72137438]
[ 3.13232904],[ 11.6213329]
[ 3.07550587],[ 33.91422412]
[ 4.84750737],[ 123.28932117]
[ 3.21148857],[ 123.70523373]
[ 3.2077595],[ 46.46811676]
[ 4.24741372],[ 88.50698734]
[ 4.18912789],[ 1.67534874]
[ 3.0295237],[ 123.37843247]
[ 3.4415973],[ 12.36030637]
[ 3.36462006],[ 126.73756531]
[ 3.60929826],[ 74.35945508]
[ 3.6195391],[ 125.1232933]
[ 1.55610197],[ 1.53562727]
[ 4.98475182],[ 122.64406249]
[ 3.97748076],[ 30.66185489]
[ 2.73781326],[ 22.87586718]
[ 3.75772625],[ 124.15104016]
[ 3.66417129],[ 16.66018416]
[ 3.19013645],[ 125.6584616]
[ 2.91146772],[ 123.79072598]
[ 3.98743631],[ 13.18058523]
[ 2.01783374],[ 122.7616311]
[ 3.15703224],[ 124.71782386]
[ 2.91950416],[ 126.37443411]
[ 3.35249165],[ 18.99512676]
[ 4.02981025],[ 15.10951534]
[ 3.4124698],[ 127.92219785]
[ 3.96035254],[ 124.8638398]
[ 3.97897196],[ 11.96576603]
[ 4.67070625],[ 31.97826642]
[ 2.88062607],[ 120.85597991]
[ 3.57281295],[ 19.60415213]
[ 3.81980153],[ 124.89265128]
[ 3.62110254],[ 125.54731223]
[ 2.37729109],[ 122.40307469]
[ 3.73460953],[ 125.16395534]
[ 3.5902663],[ 123.5454373]
[ 3.07355047],[ 119.80329752]
[ 4.11051365],[ 15.96708594]
[ 3.71398316],[ 2.0834681]
[ 3.70589943],[ 9.52388972]
[ 3.7124401],[ 125.3860447]
[ 3.27381341],[ 22.76649937]
[ 3.14188802],[ 122.52658581]
[ 3.5333235],[ 23.33563203]
[ 2.97258122],[ 126.4719577]
[ 3.60252088],[ 126.12206039]
[ 1.83950084],[ 2.39640017]
[ 3.30434131],[ 32.50809064]
[ 3.21475809],[ 122.06404335]
[ 3.09276971],[ 125.44856616]
[ 2.6667617],[ 122.19114633]
[ 3.0880412],[ 44.10198851]
[ 3.00576221],[ 124.03654008]
[ 4.55713713],[ 7.16828408]
[ 3.15561871],[ 127.70253069]
[ 3.65334583],[ 116.3231847]
[ 2.95932691],[ 121.31934168]
[ 3.53336284],[ 123.88785783]
[ 3.04352403],[ 128.46978632]
[ 2.47178604],[ 122.35334527]
[ 2.87781717],[ 122.31708646]
[ 3.2623968],[ 123.89850688]
[ 3.20956762],[ 63.91649542]
[ 3.0220799],[ 124.07853083]
[ 2.8246711],[ 125.81983141]
[ 2.76075367],[ 124.76532222]
[ 4.60052948],[ 17.19265071]
[ 3.02477123],[ 125.68178544]
[ 3.19512298],[ 124.02364644]
[ 3.08845113],[ 123.16119793]
[ 2.38090728],[ 126.78031493]
[ 3.16215959],[ 32.09688537]
[ 4.57987713],[ 104.09783099]
[ 2.81187923],[ 21.81007196]
[ 3.43702681],[ 122.04012003]
[ 3.12287048],[ 29.04646479]
[ 3.531522],[ 124.86562667]
[ 2.19275236],[ 11.21982798]
[ 3.47435191],[ 70.20935175]
[ 2.74049328],[ 36.20087469]
[ 3.60032525],[ 52.8599139]
[ 3.0363227],[ 121.34362243]
[ 2.34027229],[ 125.03902282]
[ 3.4564118],[ 56.68539346]
[ 4.3163332],[ 124.39220399]
[ 3.06883371],[ 14.73243325]
[ 3.26340002],[ 5.9686523]
[ 3.08618986],[ 126.57447278]
[ 4.10707788],[ 118.87825226]
[ 3.46419682],[ 125.81323018]
[ 3.45338481],[ 2.22693172]
[ 2.03321689],[ 1.94473333]
[ 3.43044007],[ 14.01197371]
[ 3.38643967],[ 124.9698388]
[ 3.21453874],[ 7.18943239]
[ 3.45135339],[ 122.17262247]
[ 4.48917473],[ 9.85200557]
[ 2.89538207],[ 122.90865546]
[ 4.11791063],[ 12.33982759]
[ 3.26878942],[ 17.387387]
[ 3.81803184],[ 2.96915977]
[ 3.96752511],[ 14.02911523]
[ 3.24078186],[ 31.40666688]
[ 2.95678782],[ 124.72367665]
[ 3.78858721],[ 33.26711738]
[ 3.09696141],[ 125.29746897]
[ 3.23547559],[ 120.29035702]
[ 3.07757353],[ 122.27978748]
[ 3.9073394],[ 120.88545364]
[ 3.33931215],[ 121.30343455]
[ 3.16333059],[ 13.24687654]
[ 2.2076957],[ 2.33486282]
[ 2.70907942],[ 2.27049935]
[ 2.57076121],[ 123.03800328]
[ 3.30451953],[ 3.29078237]
[ 4.24905792],[ 11.9896754]
[ 2.69192458],[ 20.25239991]
[ 3.07261788],[ 123.84850652]
[ 2.42064726],[ 124.5592563]
[ 3.27223036],[ 126.01838521]
[ 3.37450644],[ 42.87318146]
[ 2.77129119],[ 124.27116397]
[ 3.42848048],[ 13.26080733]
[ 6.02330768],[ 125.99718525]
[ 3.10358182],[ 125.30242434]
[ 3.23324083],[ 25.73186283]
[ 1.90441824],[ 122.5729804]
[ 3.38956137],[ 130.68946534]
[ 3.3858804],[ 126.97858348]
[ 4.39284004],[ 125.95702765]
[ 3.08292051],[ 122.0715069]
[ 2.21765929],[ 125.34853401]
[ 3.12516418],[ 126.81776494]
[ 3.82143861],[ 125.22390177]
[ 3.16980153],[ 33.84660264]
[ 3.17650464],[ 122.72851393]
[ 2.93980438],[ 123.95348845]
[ 4.2339143],[ 123.35306003]
[ 3.96723197],[ 26.2285001]
[ 3.94964424],[ 124.48660387]
[ 2.13820854],[ 124.51742637]
[ 2.91088149],[ 123.3135864]
[ 3.6725116],[ 19.11935839]
[ 4.35276479],[ 116.1168617]
[ 2.93072467],[ 21.91984611]
[ 3.42385564],[ 12.73180843]
[ 3.63731034],[ 38.69191658]
[ 3.00571701],[ 18.08250885]
[ 3.35857575],[ 125.60524214]
[ 3.29239243],[ 15.68104876]
[ 3.58263606],[ 95.21708757]
[ 3.23778474],[ 20.27179326]
[ 3.42496291],[ 9.00173824]
[ 4.20322328],[ 9.94880207]
[ 3.22269066],[ 107.95837216]
[ 3.45033733],[ 6.28733454]
[ 3.76675344],[ 25.29429272]
[ 3.26390553],[ 124.20231596]
[ 3.17023627],[ 10.44344163]
[ 2.22325788],[ 19.11485989]
[ 1.99922808],[ 122.9222357]
[ 3.17086998],[ 124.07860556]
[ 3.73525461],[ 11.02783477]
[ 4.8226883],[ 1.95395719]
[ 3.48204902],[ 7.08331836]
[ 1.4652745],[ 124.46196047]
[ 3.06283892],[ 123.35102415]
[ 2.99956413],[ 33.47889666]
[ 4.44357919],[ 7.17245172]
[ 3.33814928],[ 11.62059267]
[ 2.96327664],[ 3.23143497]
[ 2.89408397],[ 126.09516008]
[ 4.60346925],[ 125.58692607]
[ 3.27678445],[ 125.54402627]
[ 2.44378603],[ 114.5194358]
[ 3.94340834],[ 26.44999755]
[ 4.11528386],[ 124.69576039]
[ 3.24284201],[ 25.11290214]
[ 4.02296494],[ 125.62481607]
[ 2.86532927],[ 123.96692167]
[ 4.40919651],[ 8.35457499]
[ 2.5690281],[ 104.85231669]
[ 3.06048355],[ 28.49227314]
[ 4.38247634],[ 124.44942282]
[ 4.01430699],[ 124.30501234]
[ 3.18964208],[ 121.88829206]
[ 2.32698729],[ 126.29419667]
[ 3.08126424],[ 123.21925882]
[ 3.33565541],[ 125.60034186]
[ 2.82806818],[ 123.75621546]
[ 3.5758127],[ 38.97231207]
[ 1.90642838],[ 117.09902147]
[ 2.50903835],[ 3.52175088]
[ 3.98314019],[ 17.33306376]
[ 3.35551065],[ 35.91351781]
[ 2.88263313],[ 16.74120857]
[ 4.74471422],[ 46.39519519]
[ 3.43938883],[ 28.9110926]
[ 3.52962401],[ 24.78225063]
[ 4.08717274],[ 52.05900061]
[ 2.09491489],[ 14.60512948]
[ 2.78309695],[ 24.10984598]
[ 2.51815105],[ 38.01837323]
[ 2.00828419],[ 39.98012352]
[ 3.2907496],[ 123.5601138]
[ 2.34103429],[ 122.31811014]
[ 3.05632917],[ 125.46994536]
[ 3.0482869],[ 16.08672452]
[ 3.22522522],[ 129.69222379]
[ 2.89162217],[ 6.07679524]
[ 3.13488521],[ 124.11747636]
[ 2.62179089],[ 2.71141922]
[ 4.30701024],[ 122.19907403]
[ 4.17187458],[ 125.34053536]
[ 2.95109551],[ 123.38606852]
[ 2.64188404],[ 10.93322407]
[ 2.94947865],[ 125.65981828]
[ 4.36858863],[ 123.43444586]
[ 1.72504659],[ 125.44629984]
[ 2.83366724],[ 2.11605343]
[ 4.2896107],[ 8.22022622]
[ 5.03910277],[ 10.88278685]
[ 2.92890902],[ 118.07939607]
[ 4.71854631],[ 124.14309913]
[ 2.73273196],[ 124.6847591]
[ 2.14813393],[ 39.19891227]
[ 2.81557603],[ 125.45124909]
[ 3.35475059],[ 6.94975365]
[ 3.19354923],[ 124.09000797]
[ 2.87119518],[ 24.64064642]
[ 3.14459677],[ 9.01719589]
[ 3.74000655],[ 35.03696798]
[ 3.69060523],[ 118.50887022]
[ 2.99550259],[ 125.57079055]
[ 2.99494696],[ 126.07351506]
[ 2.7733687],[ 3.57129058]
[ 3.00601213],[ 124.91615324]
[ 3.16674777],[ 2.62388623]
[ 3.43246185],[ 8.79184052]
[ 2.31443742],[ 126.57549414]
[ 1.19390974],[ 124.07159828]
[ 2.90926479],[ 18.8415264]
[ 2.88657275],[ 124.40281975]
[ 2.90394246],[ 125.59679913]
[ 2.41399223],[ 124.32975742]
[ 2.99091683],[ 17.9723279]
[ 2.53046165],[ 124.11526314]
[ 2.79276876],[ 38.46919117]
[ 4.12469497],[ 124.6819461]
[ 3.63499548],[ 125.66130773]
[ 3.30862729],[ 102.01503755]
[ 1.77179536],[ 120.77946543]
[ 3.50639762],[ 7.34823221]
[ 2.91136046],[ 125.87163554]
[ 3.78427368],[ 16.55270437]
[ 3.30894791],[ 59.53064619]
[ 2.93501314],[ 124.68972097]
[ 3.33210873],[ 125.20084146]
[ 2.66491095],[ 7.41716008]
[ 2.75331281],[ 122.39204545]
[ 3.35020829],[ 124.7847329]
[ 2.87953342],[ 15.34500178]
[ 2.8345825],[ 125.35949661]
[ 5.16629387],[ 38.95751959]
[ 3.02517371],[ 26.75782629]
[ 4.1567671],[ 2.9148111]
[ 3.41892442],[ 122.9260934]
[ 3.38372139],[ 5.38257229]
[ 3.04828171],[ 120.58867422]
[ 3.44245034],[ 37.5229888]
[ 2.83215255],[ 131.53994274]
[ 2.75859738],[ 16.73873249]
[ 4.61407377],[ 121.44296122]
[ 3.11956464],[ 32.46002393]
[ 3.08763372],[ 29.10422336]
[ 3.4275942],[ 42.262496]
[ 2.91722981],[ 122.8016155]
[ 1.67628495],[ 28.25623249]
[ 2.89062353],[ 126.40128394]
[ 3.86469939],[ 122.37087318]
[ 3.03275728],[ 111.52497391]
[ 3.03626256],[ 125.68189744]
[ 3.53214581],[ 7.0758734]
[ 3.4510896],[ 3.29675005]
[ 3.31327038],[ 125.0732627]
[ 5.51891721],[ 125.79969686]
[ 3.12350177],[ 2.81966299]
[ 4.21235743],[ 26.96752685]
[ 4.61178063],[ 11.03284216]
[ 2.48656784],[ 7.92014591]
[ 3.24737236],[ 31.0585695]
[ 3.58668052],[ 122.98003592]
[ 3.05315205],[ 46.32955904]
[ 3.33587544],[ 124.42687332]
[ 3.79910971],[ 14.2816765]
[ 5.99619825],[ 122.3536301]
[ 3.09536497],[ 30.66117991]
[ 3.27225721],[ 17.61379511]
[ 3.59850145],[ 10.25166759]
[ 3.93667591],[ 13.12111392]
[ 3.02443398],[ 120.74764823]
[ 3.1517991],[ 125.49133337]
[ 4.00617652],[ 3.31865769]
[ 3.96060445],[ 126.08521275]
[ 2.81981488],[ 20.40226481]
[ 3.11532019],[ 15.95747923]
[ 2.91740199],[ 6.40073062]
[ 3.16128735],[ 123.33014397]
[ 3.38068897],[ 19.80614104]
[ 1.91479509],[ 120.92677694]
[ 2.39437866],[ 2.8883574]
[ 3.17230658],[ 4.73183571]
[ 5.11309089],[ 123.53203982]
[ 3.40376448],[ 19.86858232]
[ 3.3184521],[ 124.47429753]
[ 3.05931937],[ 21.37409744]
[ 3.305752],[ 10.86221868]
[ 3.70422783],[ 25.0938162]
[ 2.80141621],[ 18.61062027]
[ 3.36768715],[ 119.99546515]
[ 3.45146236],[ 31.64092153]
[ 2.78598989],[ 27.18255849]
[ 3.17070424],[ 114.57812319]
[ 3.71719598],[ 121.77930871]
[ 3.26686081],[ 124.45636612]
[ 3.54843131],[ 122.83502561]
[ 2.83418229],[ 20.54018137]
[ 3.35402466],[ 2.38673727]
[ 1.23868488],[ 126.12411868]
[ 3.20646089],[ 33.28195705]
[ 2.27105202],[ 6.11500111]
[ 3.55801289],[ 124.27765584]
[ 2.9309012],[ 3.37044435]
[ 1.72702401],[ 1.54851576]
[ 1.99933737],[ 124.09825957]
[ 2.81177345],[ 122.22193451]
[ 3.21943721],[ 120.61956688]
[ 3.06683889],[ 125.9093385]
[ 2.77433146],[ 122.6631008]
[ 3.55024645],[ 121.55166993]
[ 3.29485563],[ 54.15960878]
[ 3.35979498],[ 49.68994215]
[ 2.78488756],[ 124.85490559]
[ 5.08415804],[ 11.86008089]
[ 1.80966468],[ 19.05724382]
[ 4.94491776],[ 121.19307251]
[ 6.13533306],[ 12.4612189]
[ 3.93708748],[ 9.93656231]
[ 2.97100786],[ 28.97728974]
[ 3.06780175],[ 122.18756282]
[ 1.44712236],[ 121.31935127]
[ 5.83897284],[ 35.99604888]
[ 3.75459477],[ 7.27314019]
[ 3.51883247],[ 125.04822483]
[ 3.0377728],[ 52.383388]
[ 4.31151704],[ 127.43131494]
[ 3.21352916],[ 122.49336582]
[ 2.8027452],[ 123.05596372]
[ 3.34755092],[ 37.73585373]
[ 4.27332532],[ 122.11617132]
[ 3.95167253],[ 116.42204916]
[ 3.53446293],[ 127.26440617]
[ 3.90448944],[ 127.03534467]
[ 3.80242633],[ 124.58328825]
[ 1.95385489],[ 126.52921903]
[ 3.1389066],[ 99.02860174]
[ 3.30542398],[ 128.23888027]
[ 3.26188295],[ 123.09941046]
[ 3.36945032],[ 11.42041399]
[ 3.13513375],[ 126.02432058]
[ 2.91418761],[ 16.34004827]
[ 3.23932091],[ 125.1256385]
[ 1.6100127],[ 2.11939266]
[ 3.39728021],[ 9.7062853]
[ 3.53806632],[ 124.41141898]
[ 1.93618363],[ 19.56916137]
[ 3.10156165],[ 59.54015246]
[ 3.04891697],[ 123.71574664]
[ 3.33674923],[ 23.08523634]
[ 2.27458054],[ 124.11308031]
[ 3.59227441],[ 124.37837835]
[ 4.55922418],[ 125.12397864]
[ 3.97000135],[ 121.19362897]
[ 3.20467154],[ 12.30622084]
[ 3.45758326],[ 96.07178984]
[ 2.77701578],[ 126.04492124]
[ 1.72539882],[ 22.46985714]
[ 3.64329663],[ 122.06440124]
[ 2.4958908],[ 124.21904815]
[ 3.46713322],[ 127.01403531]
[ 3.17695267],[ 124.48422985]
[ 3.16248413],[ 124.7879343]
[ 2.53367382],[ 122.13784575]
[ 1.70554809],[ 126.53197692]
[ 3.61397325],[ 124.88987343]
[ 2.94968353],[ 125.26057323]
[ 3.28612604],[ 15.41094321]
[ 2.65231969],[ 31.15588234]
[ 2.54445877],[ 121.74095626]
[ 3.19553341],[ 125.15582156]
[ 3.62870927],[ 125.21671456]
[ 3.69656249],[ 125.83982036]
[ 4.48970179],[ 14.24147518]
[ 2.19223297],[ 127.04498931]
[ 3.18619597],[ 25.64105199]
[ 2.91274105],[ 123.45639452]
[ 3.44954165],[ 64.37943405]
[ 3.42134889],[ 2.75328601]
[ 3.52172326],[ 30.97419912]
[ 3.45119021],[ 122.92727979]
[ 3.97452332],[ 63.67643751]
[ 3.18403443],[ 125.3356997]
[ 3.17238626],[ 42.00002361]
[ 3.77445973],[ 1.9446274]
[ 3.00130548],[ 127.05812399]
[ 3.72949895],[ 120.40471003]
[ 2.31871368],[ 125.80361855]
[ 4.50312313],[ 1.61553966]
[ 2.38643361],[ 126.88929882]
[ 5.24042343],[ 9.76266261]
[ 2.6688156],[ 123.80656438]
[ 2.77970228],[ 124.91121726]
[ 4.2805908],[ 89.67905215]
[ 3.56861795],[ 114.50102974]
[ 2.82383067],[ 95.01288038]
[ 1.79019569],[ 26.58628657]
[ 3.81873895],[ 51.03022511]
[ 3.10593132],[ 6.47991741]
[ 3.80330566],[ 8.30409058]
[ 3.01995087],[ 122.01648281]
[ 2.86506816],[ 2.02022419]
[ 3.06435507],[ 11.24602206]
[ 3.51355497],[ 3.44548382]
[ 3.28644041],[ 125.34287364]
[ 2.47935271],[ 122.35508989]
[ 3.01074022],[ 122.41084395]
[ 3.95301367],[ 1.82728339]
[ 4.23271197],[ 123.75522084]
[ 3.83138396],[ 125.02232846]
[ 4.00141371],[ 16.06750258]
[ 3.48561815],[ 6.58048692]
[ 3.25351102],[ 123.35759949]
[ 2.96222802],[ 122.83797729]
[ 1.8169313],[ 1.95663203]
[ 3.5732388],[ 125.37070851]
[ 3.16502886],[ 116.4676643]
[ 2.95825607],[ 124.44294773]
[ 3.7334447],[ 124.08415029]
[ 3.15148499],[ 126.13558218]
[ 3.57965157],[ 126.04426418]
[ 3.53202283],[ 122.6545768]
[ 6.5027084],[ 8.02888568]
[ 3.16326742],[ 126.33579307]
[ 4.18494225],[ 2.07896017]
[ 3.34337063],[ 124.33374825]
[ 2.90348979],[ 124.98284394]
[ 3.24225997],[ 124.58664211]
[ 3.22912454],[ 19.18721339]
[ 3.39868209],[ 9.88940482]
[ 2.21611411],[ 112.22053931]
[ 3.92260524],[ 23.62959512]
[ 3.48594071],[ 33.23503482]
[ 3.15508916],[ 125.03379401]
[ 3.53095637],[ 123.20789095]
[ 3.68826479],[ 125.12985386]
[ 4.01144392],[ 9.859154]
[ 3.31374206],[ 123.05958157]
[ 3.09588966],[ 94.77879203]
[ 1.07210517],[ 124.88848728]
[ 4.04779455],[ 2.61674959]
[ 3.49685686],[ 126.2276123]
[ 3.22400471],[ 122.46804526]
[ 2.54006409],[ 123.25857222]
[ 3.60301466],[ 5.97121711]
[ 2.34953842],[ 19.86123486]
[ 3.58264285],[ 56.30913635]
[ 2.16325997],[ 123.4525653]
[ 4.60299946],[ 3.78830599]
[ 2.34010378],[ 11.31352057]
[ 4.25252734],[ 92.82874003]
[ 3.8165502],[ 10.85616413]
[ 3.00694804],[ 123.81433595]
[ 3.10171327],[ 125.51124009]
[ 4.68917979],[ 33.95399248]
[ 4.43680765],[ 124.13681832]
[ 4.23078793],[ 45.99490649]
[ 3.46896625],[ 125.08033121]
[ 4.37780293],[ 52.83530472]
[ 3.41481608],[ 121.23570493]
[ 3.18876266],[ 126.10506082]
[ 1.28982869],[ 42.03792724]
[ 4.95158746],[ 124.33206603]
[ 2.91711219],[ 122.30566327]
[ 2.26984482],[ 125.6965339]
[ 2.27109296],[ 112.56321494]
[ 5.57770262],[ 8.56363112]
[ 3.96957804],[ 92.54009009]
[ 3.04737098],[ 25.39831527]
[ 2.58803419],[ 123.72356908]
[ 3.47874451],[ 39.13011066]
[ 3.34214184],[ 124.70836348]
[ 2.93738618],[ 123.91518039]
[ 3.10441857],[ 120.82019644]
[ 3.26974273],[ 114.74905032]
[ 3.19367562],[ 124.23450377]
[ 3.33684021],[ 31.60706803]
[ 3.32671333],[ 52.01921597]
[ 2.98758117],[ 3.75311459]
[ 5.43298279],[ 125.52068608]
[ 3.43584358],[ 28.90997005]
[ 4.34641667],[ 123.19290744]
[ 3.41237342],[ 24.50070604]
[ 3.21324713],[ 41.01637928]
[ 3.11996549],[ 122.39161157]
[ 1.14835808],[ 2.08155692]
[ 2.97500831],[ 121.83800204]
[ 2.69211234],[ 125.12133886]
[ 3.01769234],[ 2.55555272]
[ 4.35444005],[ 58.18279424]
[ 4.53100428],[ 65.47498656]
[ 2.82437524],[ 29.3890725]
[ 2.17780226],[ 6.84878849]
[ 3.06864247],[ 127.25007057]
[ 3.41620093],[ 2.01258088]
[ 3.16443598],[ 122.15167206]
[ 2.84688054],[ 26.14873518]
[ 2.58944793],[ 3.51986482]
[ 3.2246072],[ 124.03876484]
[ 3.1360122],[ 1.8255448]
