delta_R,m_mu_mu
4.94046148104,68.9205728972
3.0113426249,125.591674643
3.80405118122,124.30868823
4.04817029663,125.18203451
3.58396058897,124.17623485
3.2104467435,126.193332187
3.22897527514,123.021484499
3.99839024593,44.673570835
2.41757914148,124.358052788
2.69313456852,123.881182919
2.98882946263,121.976910579
3.47441830692,111.029705889
3.31334159286,125.923659305
3.16766484106,41.4913128473
3.67088196923,125.822694913
1.73217492432,125.749469865
3.33432825049,122.29169093
2.9955665621,124.649104698
3.24343188089,125.971332149
3.41349971754,121.891716507
2.73221820784,124.285745562
2.79844491915,124.433407263
4.34596384019,120.514916179
3.52696725278,1.74660040467
2.80066571752,133.11797899
3.14139249047,124.354874171
1.68112911429,125.102613692
3.35834417465,121.746216603
1.790734547,126.146960643
2.91698149931,123.771435114
2.79453356635,65.0355984876
3.6147106974,125.979382711
3.93995094955,123.534170608
3.0370494298,121.285972595
4.28138379602,125.180971363
3.00092128746,122.324940118
3.87825962763,126.99139636
2.89422022837,125.896218562
3.76036445486,126.746727464
3.33026276256,125.047267931
2.47171578324,124.36090524
3.44777159195,126.981818001
2.85663885412,118.896070582
3.43362576223,127.53835559
3.46504802312,124.394465042
3.11751585388,127.28167152
3.19069206523,125.382389316
4.65340204372,9.28882074962
3.63586859473,119.483444936
1.24982129108,99.9369451308
2.79431687335,126.18197055
3.67640118545,126.436214818
5.06935600744,125.321851392
2.57522630456,125.507129713
3.66550122651,119.485332639
3.37631222745,133.356008426
3.3966388332,112.094878531
5.08045567548,124.458461752
2.88584712069,127.220265133
3.81443823653,125.965988778
3.99453143419,122.763396982
3.19529008954,126.251730567
3.55881141634,124.005722336
5.57695598096,124.088650598
3.07230796656,125.966112874
5.34364098376,123.946345444
3.7499529374,2.81760294168
2.51392947853,125.959535634
3.89970094904,107.89690321
2.48876419725,123.371342469
3.80189732534,124.214880656
3.05381920501,123.459303526
4.0826239319,37.3997247716
3.43883413448,123.120079843
3.53072735597,123.588545416
3.80843322957,8.80778881939
4.33102997057,68.1831173393
3.08308861776,126.739675832
3.04425497749,115.143812874
2.82588206666,123.552233391
4.16495070065,6.66664829151
2.77510387716,125.594797863
3.37865217067,125.189187186
3.34074211839,124.969152771
3.52903471813,123.312899113
3.59576354944,109.305674462
3.05187124298,124.752344112
4.31851874103,123.481872889
3.7829000539,125.136801069
3.1311816502,124.92820071
2.59466633102,103.201812759
2.99836781068,123.552112324
4.64287023712,121.198199539
4.34148592291,7.98000235765
2.65918870373,58.9746300715
3.17003391275,126.317142255
3.03707609117,125.665920193
3.34296339201,120.182612128
3.4340660457,118.678526434
2.8818361981,125.172563866
5.87652946389,34.0469884391
1.53995767124,125.178611105
2.74866811632,122.348143279
3.22134183905,127.416611074
2.58958429953,125.572509091
2.36888913511,123.974918666
1.80008812969,125.772956813
3.26214927003,122.32568981
3.18877318897,125.907632837
2.81444442271,126.058925931
3.07959937434,125.322010742
3.1684636703,125.06508804
3.48111588149,90.9656945893
3.81785212342,123.074081496
3.32925859165,124.307185663
2.4905659063,125.886244548
3.50438155378,126.275133503
3.30902018726,124.950831616
3.65957392846,1.81976214286
3.84556892458,22.2682956289
3.88051966219,126.769380706
3.02162609379,122.984359307
2.44881478115,125.55226785
2.99749455443,120.986165286
2.81953958398,74.7068422385
2.6949284039,127.370522676
2.30297900219,126.353119704
3.10121951852,123.262785577
3.80177662152,125.082634472
3.43772191794,123.042958231
2.58859997255,128.595957441
2.84256782455,123.89221407
2.8783790943,126.077626841
3.17443350298,123.663591183
3.78580077658,124.408779838
2.70920815316,122.07449231
3.21024921692,123.81080037
4.57607724375,122.516998986
2.78167200577,123.471448402
3.12708125259,126.160742047
2.70494764707,123.722635821
2.73450346996,122.802252009
3.0338459509,124.698637107
4.42424436913,30.3637609418
3.40731144885,124.865551704
4.38838676388,8.58636779862
3.14643776635,124.566619187
3.63770979164,125.798113758
3.63733562331,126.283550953
1.92554616963,123.940568609
2.33176387774,123.590806263
1.99357511043,119.47365421
3.71751603859,118.84468697
3.99272143054,96.1030854162
3.96443112504,126.462598046
3.31511504585,127.783239478
4.36822808281,29.4307466803
1.88165256232,124.311817358
3.28734883639,126.864366196
4.31616575844,122.584748246
3.60640961122,126.098727511
